goodreads_book_id,tag_id,count
406373,22743,162
406373,9886,150
406373,7404,125
406373,13109,100
406373,5207,99
406373,23471,94
406373,9221,69
406373,11305,65
406373,26735,59
406373,22753,54
406373,509,51
406373,17213,50
406373,23727,48
406373,30208,47
406373,30521,46
406373,13116,46
406373,7423,33
406373,13108,33
406373,18045,32
406373,11590,31
406373,22034,29
406373,20849,28
406373,9367,28
406373,13324,22
406373,29412,21
406373,7478,20
406373,20774,19
406373,17358,19
406373,25114,19
406373,26211,19
406373,21989,18
406373,12315,18
406373,31505,16
406373,20731,16
406373,24960,15
406373,5090,15
406373,14764,15
406373,7422,15
406373,30635,14
406373,25647,14
406373,32799,14
406373,15169,13
406373,30672,13
406373,32586,13
406373,13613,13
406373,30205,13
406373,14821,13
406373,18326,12
406373,1416,12
406373,21024,12
406373,13446,12
406373,371,12
406373,31103,12
406373,10932,11
406373,10934,11
406373,11463,11
406373,10210,10
406373,31140,10
406373,22330,10
406373,392,10
406373,30573,9
406373,14467,9
406373,31133,9
406373,23040,9
406373,18338,9
406373,29011,8
406373,25151,8
406373,10197,8
406373,5444,8
406373,14064,8
406373,18318,8
406373,14487,8
406373,3358,8
406373,10094,8
406373,13102,8
406373,10729,8
406373,20125,8
406373,7565,8
406373,7438,8
406373,25765,7
406373,11574,7
406373,27556,7
406373,10093,7
406373,25170,7
406373,9369,7
406373,3408,7
406373,30551,7
406373,4461,7
406373,7668,7
406373,30408,7
406373,17967,7
414298,30574,9181
414298,11743,619
414298,8717,396
414298,11557,219
414298,15048,163
414298,4949,96
414298,8055,48
414298,1510,46
414298,8067,45
414298,22034,43
414298,18367,40
414298,22743,38
414298,18326,35
414298,12948,28
414298,12680,28
414298,5207,24
414298,26636,22
414298,18045,21
414298,7725,21
414298,21989,20
414298,5051,20
414298,3389,17
414298,3392,17
414298,9484,17
414298,3371,16
414298,18318,15
414298,30672,15
414298,2277,14
414298,1416,14
414298,25903,14
414298,20288,13
414298,1659,12
414298,15067,12
414298,2104,11
414298,20849,11
414298,9477,11
414298,15060,11
414298,11798,11
414298,22753,10
414298,9221,10
414298,27535,10
414298,17213,10
414298,1642,10
414298,32586,10
414298,11503,10
414298,4985,10
414298,30521,9
414298,10197,9
414298,5481,9
414298,7668,9
414298,3358,8
414298,25506,8
414298,26395,8
414298,1513,8
414298,31656,7
414298,2271,7
414298,11834,7
414298,28740,7
414298,2313,6
414298,3377,6
414298,25148,6
414298,23248,6
414298,6161,6
414298,11590,5
414298,20774,5
414298,15169,5
414298,1128,5
414298,11505,5
414298,5090,5
414298,25152,5
414298,25150,5
414298,923,5
414298,31505,5
414298,10304,5
414298,12663,5
414298,487,5
414298,11766,5
414298,11526,5
414298,4648,5
414298,25151,4
414298,2312,4
414298,18990,4
414298,11221,4
414298,26735,4
414298,3379,4
414298,24999,4
414298,24995,4
414298,24993,4
414298,18292,4
414298,12940,4
414298,22330,4
414298,20731,4
414298,25106,4
414298,1121,4
414298,26697,4
414298,15378,4
414298,11818,4
414298,6160,4
414298,19996,4
414298,1514,4
420278,30574,11570
420278,23831,1181
420278,8717,203
420278,11557,103
420278,7457,33
420278,22743,27
420278,2277,26
420278,5207,20
420278,23816,20
420278,18367,15
420278,30781,14
420278,23860,12
420278,11743,11
420278,30521,10
420278,2313,10
420278,923,8
420278,26735,8
420278,2312,7
420278,25114,7
420278,7668,7
420278,32724,7
420278,18045,6
420278,11665,6
420278,31825,6
420278,23821,6
420278,25266,6
420278,11590,5
420278,9221,5
420278,11505,5
420278,20849,5
420278,18318,5
420278,21689,5
420278,32686,5
420278,18001,5
420278,23865,5
420278,1642,4
420278,32586,4
420278,7658,4
420278,23853,4
420278,13479,4
420278,29357,4
420278,20308,4
420278,23855,4
420278,22753,3
420278,2104,3
420278,31656,3
420278,2271,3
420278,20279,3
420278,2335,3
420278,26740,3
420278,1416,3
420278,28964,3
420278,23040,3
420278,461,3
420278,420,3
420278,24728,3
420278,31535,3
420278,21152,3
420278,21869,3
420278,24609,3
420278,23857,3
420278,23049,3
420278,23835,3
420278,1084,3
420278,15452,3
420278,10644,2
420278,25152,2
420278,25150,2
420278,18680,2
420278,27556,2
420278,30672,2
420278,18051,2
420278,442,2
420278,31155,2
420278,31505,2
420278,22330,2
420278,32099,2
420278,1511,2
420278,7654,2
420278,430,2
420278,20318,2
420278,24662,2
420278,473,2
420278,22320,2
420278,11662,2
420278,450,2
420278,13024,2
420278,30780,2
420278,7431,2
420278,18293,2
420278,3496,2
420278,25387,2
420278,22118,2
420278,24106,2
420278,24105,2
420278,1087,2
420278,9893,2
420278,28461,2
420278,957,2
420278,23832,2
426025,30574,11806
426025,7457,483
426025,27669,437
426025,11743,215
426025,11557,150
426025,27682,108
426025,14821,108
426025,8717,96
426025,13446,75
426025,7404,68
426025,26735,64
426025,18367,62
426025,2313,49
426025,25114,47
426025,28216,46
426025,2277,44
426025,20939,35
426025,2312,28
426025,7423,25
426025,12315,25
426025,18326,23
426025,28204,21
426025,28218,19
426025,11462,18
426025,27661,17
426025,25167,16
426025,923,16
426025,26740,16
426025,7668,16
426025,31535,15
426025,5207,13
426025,14487,12
426025,32512,12
426025,10644,11
426025,25151,11
426025,25150,11
426025,27656,11
426025,14370,11
426025,8922,11
426025,9886,10
426025,14467,10
426025,26752,10
426025,20318,10
426025,21989,9
426025,30521,9
426025,7422,9
426025,26138,8
426025,18318,8
426025,7478,8
426025,25761,8
426025,2287,8
426025,22743,7
426025,11590,7
426025,32586,7
426025,1659,7
426025,26754,7
426025,3271,7
426025,27693,7
426025,20656,7
426025,8507,7
426025,10658,7
426025,10197,6
426025,1078,6
426025,25822,6
426025,21656,6
426025,21662,6
426025,25171,6
426025,5393,6
426025,2326,6
426025,30109,6
426025,20196,6
426025,31514,6
426025,27696,6
426025,13450,6
426025,13449,6
426025,33114,5
426025,22753,5
426025,22034,5
426025,17213,5
426025,25147,5
426025,2271,5
426025,12948,5
426025,24995,5
426025,20282,5
426025,22025,5
426025,9147,5
426025,420,5
426025,15392,5
426025,28219,5
426025,7472,5
426025,28215,5
426025,28225,5
426025,31103,5
426025,25110,5
426025,31516,5
426025,9221,4
426025,25152,4
426025,18045,4
426025,27684,4
426025,5349,4
448836,30574,8465
448836,23471,597
448836,23931,267
448836,8717,210
448836,21689,179
448836,7457,123
448836,21773,75
448836,23923,69
448836,23920,59
448836,14552,55
448836,22743,54
448836,23926,47
448836,23909,41
448836,26735,40
448836,5207,35
448836,7668,23
448836,9221,22
448836,11557,21
448836,7404,18
448836,1511,17
448836,13458,15
448836,17721,15
448836,25114,14
448836,17213,13
448836,30258,13
448836,22753,12
448836,12315,12
448836,13613,12
448836,20849,9
448836,18045,9
448836,10644,8
448836,5751,8
448836,30521,8
448836,25562,8
448836,23504,8
448836,10891,8
448836,362,8
448836,18172,8
448836,23927,8
448836,23432,7
448836,31011,7
448836,31535,6
448836,25761,6
448836,10641,5
448836,5444,5
448836,14764,5
448836,26740,5
448836,31505,5
448836,23465,5
448836,2305,5
448836,28052,5
448836,23040,5
448836,11928,5
448836,5776,5
448836,10678,5
448836,28032,5
448836,31514,5
448836,12290,5
448836,23940,5
448836,23884,5
448836,32315,5
448836,18032,5
448836,23501,5
448836,21797,5
448836,22689,4
448836,30573,4
448836,18367,4
448836,14467,4
448836,21766,4
448836,23513,4
448836,10245,4
448836,1010,4
448836,28046,4
448836,29591,4
448836,14612,4
448836,2320,4
448836,18036,4
448836,25111,4
448836,27861,4
448836,23911,4
448836,23500,4
448836,18034,4
448836,18035,4
448836,23933,4
448836,16536,4
448836,25011,3
448836,22545,3
448836,1416,3
448836,30635,3
448836,23514,3
448836,11926,3
448836,10655,3
448836,344,3
448836,15749,3
448836,23486,3
448836,24578,3
448836,23907,3
448836,29590,3
448836,7444,3
448836,25516,3
457264,30574,5301
457264,8717,422
457264,21689,185
457264,23471,181
457264,22743,142
457264,11665,115
457264,26256,110
457264,30521,109
457264,23931,95
457264,21773,77
457264,26251,70
457264,7457,60
457264,11557,55
457264,26246,51
457264,22753,50
457264,11673,49
457264,18045,48
457264,32720,48
457264,13207,45
457264,923,45
457264,26257,44
457264,30755,44
457264,32586,39
457264,7404,33
457264,5207,32
457264,11644,32
457264,12553,26
457264,1416,25
457264,12567,24
457264,11641,24
457264,20849,23
457264,32688,23
457264,28046,22
457264,12923,22
457264,12931,22
457264,11643,21
457264,31133,21
457264,32686,21
457264,11672,21
457264,26247,20
457264,13214,20
457264,30756,20
457264,20731,20
457264,13202,19
457264,21739,19
457264,7668,19
457264,8571,19
457264,22330,18
457264,23909,18
457264,11668,18
457264,30671,18
457264,28025,17
457264,11674,17
457264,11671,17
457264,32721,17
457264,17213,16
457264,11677,16
457264,13205,15
457264,430,15
457264,8683,15
457264,11678,15
457264,11683,15
457264,13213,14
457264,12932,14
457264,23349,14
457264,10886,14
457264,10197,13
457264,26242,13
457264,14552,13
457264,31140,13
457264,28052,13
457264,11743,12
457264,7478,12
457264,21374,12
457264,894,12
457264,5090,11
457264,25152,11
457264,22689,11
457264,22352,11
457264,5444,11
457264,25562,11
457264,32099,11
457264,23513,11
457264,28031,11
457264,11662,11
457264,26253,10
457264,1642,10
457264,10210,10
457264,21274,10
457264,12568,10
457264,21766,10
457264,32080,10
457264,24728,10
457264,8573,10
457264,30581,10
457264,32711,10
457264,11666,10
457264,11670,10
457264,31505,9
457264,30258,9
485894,30574,135950
485894,7457,7581
485894,8717,7130
485894,11743,4366
485894,11557,2820
485894,7404,1166
485894,11305,1002
485894,18367,987
485894,27669,750
485894,23471,703
485894,22743,655
485894,26735,587
485894,13098,500
485894,14821,468
485894,5207,458
485894,22034,353
485894,25114,292
485894,13109,252
485894,22753,239
485894,923,235
485894,21989,223
485894,11590,216
485894,18919,201
485894,14370,190
485894,7423,186
485894,30521,184
485894,12315,172
485894,26256,166
485894,17213,156
485894,8768,154
485894,11035,150
485894,10197,147
485894,1642,146
485894,18326,145
485894,22025,143
485894,26740,141
485894,26837,135
485894,18045,130
485894,26771,130
485894,16838,129
485894,10210,127
485894,3389,125
485894,5090,118
485894,9367,117
485894,31133,116
485894,9221,109
485894,20811,109
485894,25151,105
485894,20849,103
485894,27682,103
485894,24960,101
485894,25152,101
485894,18318,101
485894,7478,98
485894,22027,98
485894,3392,97
485894,1659,96
485894,20282,96
485894,25191,93
485894,12499,90
485894,26251,88
485894,7417,88
485894,26246,85
485894,13108,84
485894,18292,84
485894,20774,81
485894,7422,79
485894,12948,74
485894,3371,72
485894,30573,72
485894,10094,70
485894,11497,69
485894,25170,68
485894,7563,68
485894,26752,64
485894,10932,63
485894,17358,63
485894,15169,62
485894,7668,62
485894,25761,62
485894,33777,61
485894,31140,61
485894,405,61
485894,13207,60
485894,32799,60
485894,7565,60
485894,13116,59
485894,26754,59
485894,10934,59
485894,30635,59
485894,25150,58
485894,25153,58
485894,5481,58
485894,20318,58
485894,10644,57
485894,10939,57
485894,26257,56
485894,10093,56
485894,29037,56
485894,9886,55
497164,30574,12859
497164,23535,399
497164,2938,220
497164,21689,220
497164,23471,197
497164,8717,159
497164,11557,123
497164,21773,75
497164,30258,73
497164,10891,51
497164,12553,39
497164,22743,30
497164,3027,28
497164,3106,24
497164,5207,22
497164,1511,22
497164,26735,20
497164,8571,19
497164,12452,18
497164,22753,17
497164,8573,16
497164,3076,16
497164,10886,15
497164,23526,15
497164,923,14
497164,9221,13
497164,8680,13
497164,11906,12
497164,31535,11
497164,7316,11
497164,18045,10
497164,2982,10
497164,25773,10
497164,12419,10
497164,12420,10
497164,30521,9
497164,3001,9
497164,1732,9
497164,18335,9
497164,31957,9
497164,20849,8
497164,19623,8
497164,11590,7
497164,12315,7
497164,12568,7
497164,23513,7
497164,3169,7
497164,3120,7
497164,27132,7
497164,23537,7
497164,26481,6
497164,26478,6
497164,18324,6
497164,19625,6
497164,15424,6
497164,2967,6
497164,13479,6
497164,20774,5
497164,7457,5
497164,25114,5
497164,31133,5
497164,31140,5
497164,19733,5
497164,11978,5
497164,9318,5
497164,30259,5
497164,26108,5
497164,23543,5
497164,22689,4
497164,30573,4
497164,22545,4
497164,24080,4
497164,32586,4
497164,26740,4
497164,28052,4
497164,7668,4
497164,21685,4
497164,8656,4
497164,8683,4
497164,2955,4
497164,31954,4
497164,31514,4
497164,31952,4
497164,30273,4
497164,23536,4
497164,2998,4
497164,11915,4
497164,11914,4
497164,3951,4
497164,24960,3
497164,15169,3
497164,5090,3
497164,11491,3
497164,25151,3
497164,25153,3
497164,5444,3
497164,4615,3
497164,10316,3
497164,23432,3
497164,895,3
514313,30574,2379
514313,21689,613
514313,21773,231
514313,8717,230
514313,4605,73
514313,22743,61
514313,11557,50
514313,12804,50
514313,19733,47
514313,11743,44
514313,5207,43
514313,31254,31
514313,8517,29
514313,9221,26
514313,18045,26
514313,14552,21
514313,23873,21
514313,4949,20
514313,19742,18
514313,4741,17
514313,22753,16
514313,28422,16
514313,19445,15
514313,12817,14
514313,20774,13
514313,17624,13
514313,3389,12
514313,17213,12
514313,8055,12
514313,615,11
514313,30521,11
514313,1642,11
514313,5051,11
514313,31798,11
514313,3392,10
514313,30358,10
514313,3358,10
514313,5481,10
514313,31265,10
514313,22034,9
514313,4615,9
514313,1669,9
514313,20570,9
514313,12663,9
514313,20159,9
514313,19452,9
514313,27535,8
514313,5951,8
514313,4561,8
514313,26816,8
514313,20849,7
514313,3371,7
514313,22545,7
514313,12954,7
514313,4594,7
514313,10245,7
514313,5036,7
514313,25242,7
514313,16651,7
514313,20939,6
514313,22689,6
514313,31656,6
514313,9886,6
514313,611,6
514313,3377,6
514313,25506,6
514313,21374,6
514313,25144,6
514313,608,6
514313,12955,6
514313,17623,6
514313,2104,5
514313,5090,5
514313,25147,5
514313,3379,5
514313,30756,5
514313,20547,5
514313,26697,5
514313,21685,5
514313,24990,5
514313,10693,5
514313,12819,5
514313,5500,5
514313,31250,5
514313,4258,5
514313,1691,4
514313,25152,4
514313,27556,4
514313,609,4
514313,12315,4
514313,3611,4
514313,22944,4
514313,31557,4
514313,7668,4
514313,23349,4
514313,22933,4
514313,21728,4
514313,15686,4
514313,21364,4
514313,20209,4
531989,30574,5296
531989,27669,830
531989,11743,697
531989,11557,230
531989,8717,123
531989,8055,80
531989,5207,64
531989,27684,63
531989,22743,59
531989,18367,53
531989,17639,44
531989,18326,41
531989,8067,41
531989,27661,39
531989,9708,38
531989,28751,36
531989,18045,34
531989,27682,34
531989,2277,32
531989,17653,27
531989,3389,26
531989,30521,25
531989,17640,25
531989,4949,24
531989,1659,23
531989,6274,22
531989,3371,20
531989,12948,20
531989,22034,19
531989,17213,19
531989,23802,19
531989,27683,19
531989,9707,19
531989,7852,18
531989,27696,18
531989,3392,17
531989,25152,17
531989,1642,17
531989,22753,16
531989,18318,16
531989,15312,16
531989,33114,15
531989,9221,15
531989,32586,15
531989,923,15
531989,26735,15
531989,15316,15
531989,20849,14
531989,2313,14
531989,25151,13
531989,27693,13
531989,20288,12
531989,30672,12
531989,1416,12
531989,31505,12
531989,27656,12
531989,31656,11
531989,11503,11
531989,25114,11
531989,12315,11
531989,18292,11
531989,25506,11
531989,3579,11
531989,27678,11
531989,17663,11
531989,11590,10
531989,11505,10
531989,25149,10
531989,24807,10
531989,24960,9
531989,15169,9
531989,22689,9
531989,10197,9
531989,2312,9
531989,25438,9
531989,3377,9
531989,7658,9
531989,487,9
531989,17656,9
531989,23804,9
531989,25153,8
531989,18640,8
531989,24993,8
531989,7668,8
531989,8069,8
531989,28768,8
531989,17638,8
531989,21412,8
531989,10644,7
531989,25150,7
531989,21437,7
531989,20279,7
531989,3379,7
531989,24996,7
531989,25148,7
531989,5051,7
531989,15392,7
531989,30768,7
531989,28261,7
531989,14441,7
535494,30574,3814
535494,30241,130
535494,7077,121
535494,8717,112
535494,21689,103
535494,7203,92
535494,23471,66
535494,2779,63
535494,8683,59
535494,25647,56
535494,14552,50
535494,11557,42
535494,21773,39
535494,7145,39
535494,7141,26
535494,32827,24
535494,22743,23
535494,7457,17
535494,3389,17
535494,7289,14
535494,25685,12
535494,11166,12
535494,9221,11
535494,28384,11
535494,5207,9
535494,7154,9
535494,7080,9
535494,2938,8
535494,28341,8
535494,23931,7
535494,20849,6
535494,7404,6
535494,3379,6
535494,14779,6
535494,7156,6
535494,4439,6
535494,7280,6
535494,3371,5
535494,14467,5
535494,26735,5
535494,23349,5
535494,23512,5
535494,10916,5
535494,7206,5
535494,7100,5
535494,30251,5
535494,7187,5
535494,12467,5
535494,22753,4
535494,24960,4
535494,20774,4
535494,3392,4
535494,22689,4
535494,18045,4
535494,32586,4
535494,30755,4
535494,28052,4
535494,23476,4
535494,7094,4
535494,20133,4
535494,28356,4
535494,9556,4
535494,18434,4
535494,1732,4
535494,8663,4
535494,25152,3
535494,30521,3
535494,25150,3
535494,15626,3
535494,26740,3
535494,19524,3
535494,25562,3
535494,25506,3
535494,30756,3
535494,21739,3
535494,24526,3
535494,7668,3
535494,461,3
535494,134,3
535494,30590,3
535494,10304,3
535494,30693,3
535494,23157,3
535494,25678,3
535494,7186,3
535494,28354,3
535494,982,3
535494,7866,3
535494,30831,3
535494,21797,3
535494,7196,3
535494,2783,3
535494,32829,3
535494,17213,2
535494,27556,2
535494,24999,2
535494,894,2
535494,2156,2
535494,809,2
535494,32021,2
537094,7457,423
537094,27669,318
537094,26374,262
537094,11743,232
537094,11557,219
537094,26384,213
537094,8717,183
537094,26371,108
537094,30574,81
537094,26382,81
537094,7404,66
537094,18367,60
537094,27682,50
537094,509,42
537094,26735,41
537094,22034,31
537094,33401,28
537094,30521,26
537094,33777,25
537094,22743,24
537094,23171,23
537094,26379,21
537094,3379,19
537094,17213,18
537094,12315,18
537094,22025,16
537094,3389,15
537094,25114,15
537094,11590,14
537094,31133,13
537094,25152,12
537094,10197,12
537094,9886,11
537094,27656,11
537094,33999,11
537094,26392,11
537094,22753,10
537094,22027,10
537094,25190,10
537094,26377,10
537094,33527,10
537094,5207,9
537094,21989,9
537094,25150,9
537094,18326,9
537094,10210,9
537094,31514,9
537094,18045,8
537094,25151,8
537094,10093,8
537094,24999,8
537094,26754,8
537094,32799,8
537094,33407,8
537094,17895,8
537094,21593,8
537094,25153,7
537094,14487,7
537094,10094,7
537094,14370,7
537094,7668,7
537094,33390,7
537094,31535,7
537094,17965,7
537094,8634,7
537094,18364,7
537094,31436,7
537094,34091,7
537094,17896,7
537094,11305,6
537094,24960,6
537094,9221,6
537094,10644,6
537094,12948,6
537094,32586,6
537094,7423,6
537094,31140,6
537094,27661,6
537094,26752,6
537094,28751,6
537094,7451,6
537094,25433,6
537094,18387,6
537094,33419,6
537094,33490,6
537094,1128,5
537094,11505,5
537094,3371,5
537094,25167,5
537094,18919,5
537094,24997,5
537094,23471,5
537094,20731,5
537094,26636,5
537094,8656,5
537094,26380,5
537094,27673,5
537094,33994,5
537094,26360,5
537094,33993,5
539282,30574,3397
539282,23743,668
539282,9886,231
539282,8717,202
539282,7457,151
539282,23727,97
539282,11743,93
539282,26735,92
539282,11557,72
539282,25114,64
539282,30208,62
539282,1753,57
539282,12315,44
539282,14487,38
539282,30205,37
539282,22743,33
539282,5207,26
539282,2277,25
539282,1642,24
539282,4949,23
539282,26740,21
539282,14370,21
539282,923,20
539282,2313,19
539282,24609,19
539282,18367,17
539282,24807,16
539282,26754,15
539282,7404,13
539282,25761,13
539282,1762,13
539282,9221,12
539282,25153,12
539282,7668,12
539282,24624,12
539282,25152,11
539282,24632,11
539282,22753,10
539282,18045,10
539282,2312,10
539282,11221,10
539282,26752,10
539282,1761,10
539282,14467,9
539282,23802,9
539282,23764,9
539282,24999,8
539282,26964,8
539282,2759,8
539282,20849,7
539282,22689,7
539282,25438,7
539282,25149,7
539282,1659,7
539282,473,7
539282,29388,7
539282,12290,7
539282,23757,7
539282,10644,6
539282,25150,6
539282,8055,6
539282,7423,6
539282,24997,6
539282,3271,6
539282,21689,6
539282,20570,6
539282,3956,6
539282,29302,6
539282,23686,6
539282,30521,5
539282,2271,5
539282,14552,5
539282,25000,5
539282,25148,5
539282,1078,5
539282,5036,5
539282,888,5
539282,28422,5
539282,25110,5
539282,23838,5
539282,7391,5
539282,25111,5
539282,26963,5
539282,2757,5
539282,32567,5
539282,27199,4
539282,5090,4
539282,25151,4
539282,442,4
539282,4718,4
539282,11543,4
539282,20547,4
539282,894,4
539282,4002,4
539282,895,4
539282,860,4
539282,24631,4
539282,30779,4
539282,32568,4
539282,3423,4
539904,30574,1753
539904,14552,107
539904,8717,101
539904,32812,80
539904,21689,51
539904,21773,41
539904,20054,32
539904,11557,31
539904,32917,30
539904,14445,28
539904,32130,26
539904,32822,22
539904,20047,21
539904,32906,16
539904,22743,15
539904,32808,14
539904,18045,13
539904,11743,12
539904,9221,12
539904,2305,12
539904,32904,12
539904,27025,12
539904,7457,11
539904,14467,10
539904,13116,9
539904,14637,7
539904,5207,6
539904,3392,6
539904,3371,6
539904,17213,6
539904,14597,6
539904,22753,5
539904,20849,5
539904,32924,5
539904,8296,5
539904,27535,4
539904,923,4
539904,3358,4
539904,10932,4
539904,32785,4
539904,31647,4
539904,14520,4
539904,14572,4
539904,15392,4
539904,5768,4
539904,32796,4
539904,21344,4
539904,14633,4
539904,1887,4
539904,11590,3
539904,20774,3
539904,3389,3
539904,30521,3
539904,4949,3
539904,20058,3
539904,14562,3
539904,25220,3
539904,32165,3
539904,20290,3
539904,32144,3
539904,28748,3
539904,25132,3
539904,10921,3
539904,25151,2
539904,31656,2
539904,14487,2
539904,10094,2
539904,20797,2
539904,7668,2
539904,6122,2
539904,32820,2
539904,30693,2
539904,32197,2
539904,9730,2
539904,13955,2
539904,14573,2
539904,14622,2
539904,4998,2
539904,14585,2
539904,21948,2
539904,16651,2
539904,14456,2
539904,14630,2
539904,22436,2
539904,21223,2
539904,14634,2
539904,32825,2
539904,47,2
539904,14712,2
539904,14613,2
539904,8825,2
539904,13104,2
539904,32921,2
539904,32902,2
539904,14655,2
539904,14627,2
539904,14636,2
539904,32814,2
539904,14567,2
539904,32360,2
544257,30574,17473
544257,31745,1104
544257,33114,850
544257,22973,569
544257,32989,477
544257,11557,453
544257,31723,392
544257,11305,380
544257,31617,315
544257,8717,280
544257,5207,270
544257,27199,232
544257,24821,204
544257,26138,194
544257,20454,173
544257,22743,150
544257,29011,143
544257,11743,115
544257,22983,112
544257,20450,85
544257,29452,78
544257,29967,78
544257,31756,74
544257,18045,65
544257,22753,59
544257,11590,51
544257,17213,50
544257,15169,45
544257,10197,44
544257,31727,44
544257,10210,42
544257,14821,41
544257,9221,40
544257,20774,40
544257,25146,37
544257,25147,36
544257,33035,36
544257,3389,34
544257,33009,34
544257,25149,33
544257,22944,32
544257,33012,29
544257,3371,29
544257,24960,26
544257,3392,26
544257,30521,26
544257,14064,26
544257,23037,25
544257,25148,25
544257,32996,24
544257,20455,24
544257,33124,23
544257,1078,23
544257,25145,23
544257,5090,21
544257,25151,19
544257,11978,19
544257,18886,18
544257,8055,18
544257,24996,18
544257,11366,18
544257,23796,18
544257,11505,17
544257,11550,17
544257,10094,17
544257,24992,17
544257,22689,16
544257,10093,16
544257,24991,16
544257,1128,15
544257,20849,15
544257,5481,15
544257,29464,15
544257,31614,15
544257,13150,15
544257,25150,14
544257,20781,14
544257,7668,14
544257,22977,14
544257,31719,14
544257,11497,13
544257,27535,13
544257,29457,13
544257,22333,13
544257,1010,13
544257,20453,13
544257,6088,13
544257,20939,12
544257,11574,12
544257,22352,12
544257,5444,12
544257,18054,12
544257,3379,12
544257,24993,12
544257,20125,12
544257,31417,12
544257,33036,12
544257,31732,12
544257,24820,12
544257,6089,12
545951,30574,20236
545951,8717,771
545951,11743,725
545951,7457,679
545951,14487,323
545951,11557,216
545951,7404,135
545951,18367,110
545951,4949,86
545951,22743,67
545951,22034,67
545951,2313,66
545951,2277,65
545951,25647,53
545951,5207,47
545951,30445,47
545951,2312,46
545951,14467,46
545951,18326,43
545951,21416,43
545951,20299,39
545951,7423,36
545951,20292,35
545951,14552,34
545951,32353,34
545951,21989,31
545951,923,31
545951,18045,29
545951,30521,29
545951,17213,28
545951,20294,28
545951,6432,26
545951,28228,25
545951,7417,24
545951,2332,24
545951,1642,22
545951,1659,21
545951,4985,21
545951,414,21
545951,30976,21
545951,9221,20
545951,7478,20
545951,20811,20
545951,30463,20
545951,22753,19
545951,32508,19
545951,12948,18
545951,32586,18
545951,7203,17
545951,20291,17
545951,2328,17
545951,10197,16
545951,31656,16
545951,2294,16
545951,5051,16
545951,11644,16
545951,30635,15
545951,2098,15
545951,18318,14
545951,30672,14
545951,2287,14
545951,20849,13
545951,210,13
545951,6438,13
545951,11643,12
545951,32724,12
545951,195,12
545951,16514,12
545951,25153,11
545951,26735,11
545951,28384,11
545951,7422,11
545951,32688,11
545951,30471,11
545951,21166,11
545951,2271,10
545951,9477,10
545951,4959,10
545951,30184,10
545951,21244,10
545951,6417,10
545951,25114,9
545951,25506,9
545951,1416,9
545951,31505,9
545951,32686,9
545951,2305,9
545951,25685,9
545951,21869,9
545951,32349,9
545951,15169,8
545951,11834,8
545951,7668,8
545951,509,8
545951,199,8
545951,30449,8
545951,25152,7
545951,27535,7
545951,19524,7
545951,32080,7
569564,30574,512
569564,11557,349
569564,22743,268
569564,8717,231
569564,22753,69
569564,30208,60
569564,23727,47
569564,7423,44
569564,18045,43
569564,20774,39
569564,17213,28
569564,30521,27
569564,14467,27
569564,5751,26
569564,22689,26
569564,30205,26
569564,11590,25
569564,7658,25
569564,7457,24
569564,15169,24
569564,10644,22
569564,7478,22
569564,14552,21
569564,2690,21
569564,14487,20
569564,5207,19
569564,14064,18
569564,7422,18
569564,32522,17
569564,10197,16
569564,5776,16
569564,10658,16
569564,26138,15
569564,23349,15
569564,205,15
569564,20781,14
569564,32586,14
569564,2104,13
569564,26735,13
569564,7725,13
569564,7417,13
569564,2687,13
569564,4017,13
569564,5444,12
569564,23040,12
569564,31103,12
569564,29412,12
569564,24960,11
569564,15174,11
569564,31505,11
569564,22333,11
569564,7668,11
569564,11743,10
569564,5090,10
569564,14764,10
569564,18318,10
569564,10093,10
569564,15392,10
569564,13962,10
569564,25726,10
569564,8714,10
569564,23853,10
569564,23838,10
569564,23049,10
569564,10641,9
569564,22352,9
569564,17217,9
569564,14752,9
569564,22733,9
569564,4018,9
569564,11505,8
569564,22034,8
569564,26256,8
569564,18326,8
569564,10210,8
569564,20797,8
569564,21689,8
569564,30635,8
569564,22933,8
569564,20125,8
569564,350,8
569564,5775,8
569564,10657,8
569564,23816,8
569564,9221,7
569564,11497,7
569564,1659,7
569564,5180,7
569564,23743,7
569564,22818,7
569564,23745,7
569564,134,7
569564,11765,7
569564,362,7
569564,204,7
569564,4025,7
569564,26740,6
569564,25506,6
569564,932,6
569564,7408,6
579696,30574,5109
579696,15048,330
579696,11743,48
579696,14552,46
579696,7725,45
579696,21689,40
579696,22743,35
579696,15067,33
579696,11557,28
579696,26636,27
579696,23931,22
579696,8717,18
579696,5207,16
579696,9221,15
579696,12680,13
579696,25562,9
579696,22753,8
579696,18045,8
579696,21773,7
579696,14487,6
579696,16651,6
579696,23034,6
579696,22545,4
579696,20774,3
579696,14467,3
579696,27669,3
579696,23909,3
579696,2305,3
579696,14752,3
579696,25242,3
579696,15057,3
579696,21479,3
579696,11505,2
579696,22689,2
579696,30521,2
579696,27556,2
579696,14764,2
579696,2277,2
579696,31656,2
579696,1642,2
579696,923,2
579696,1659,2
579696,2690,2
579696,30755,2
579696,32099,2
579696,22944,2
579696,10891,2
579696,7668,2
579696,13561,2
579696,30547,2
579696,14408,2
579696,12663,2
579696,26697,2
579696,22643,2
579696,21685,2
579696,23970,2
579696,9650,2
579696,22664,2
579696,24320,2
579696,7866,2
579696,7721,2
